case_id,start_time,end_time,claim_value,product_group,Activity,Resource,role
186,2020-01-25T22:22:00,2020-01-25T22:34:00,6276.43,Property,Finalize Assessment,Karter Chapman,Claims Officer
186,2020-01-28T10:04:00,2020-01-28T10:04:00,6276.43,Property,Approve Assessment,Rachael Tanner,Operations Manager
186,2020-01-28T15:23:00,2020-01-28T20:03:00,6276.43,Property,Prepare Claim Settlement,Karter Chapman,Operations Manager
186,2020-01-31T10:52:00,2020-01-31T10:53:00,6276.43,Property,Approve Claim Settlement,Roland Salazar,Product Manager
186,2020-02-02T01:56:00,2020-02-02T01:56:00,6276.43,Property,Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1871,2020-09-29T21:10:00,2020-09-29T21:51:00,3452.38,Property,Register Claim,Matilda Escobar,Claims Administrator
1871,2020-09-30T09:00:00,2020-09-30T09:06:00,3452.38,Property,Analyze Claim,Sonny Todd,Assessor
1873,2020-09-30T17:33:00,2020-09-30T18:06:00,8876.07,Property,Register Claim,Jaslene Bean,Claims Administrator
1873,2020-10-01T17:55:00,2020-10-01T18:00:00,8876.07,Property,Analyze Claim,Brynn Warren,Assessor
1874,2020-10-01T03:03:00,2020-10-01T03:11:00,8406.65,Motor,Register Claim,Jaylen Gardner,Claims Administrator
1874,2020-10-02T01:12:00,2020-10-02T01:19:00,8406.65,Motor,Analyze Claim,Brynn Warren,Assessor
1874,2020-10-02T01:23:00,2020-10-02T01:24:00,8406.65,Motor,Assess Claim,Sonny Todd,Assessor
1874,2020-10-08T02:10:00,2020-10-08T02:40:00,8406.65,Motor,Finalize Assessment,Karter Chapman,Claims Officer
188,2020-01-25T02:18:00,2020-01-25T02:38:00,6000.98,Business,Register Claim,Bailee Barr,Claims Administrator
188,2020-01-25T09:12:00,2020-01-25T09:25:00,6000.98,Business,Quick Assessment,Nathanial Oliver,Claims Officer
188,2020-01-25T14:22:00,2020-01-25T14:42:00,6000.98,Business,Finalize Assessment,Karter Chapman,Claims Officer
188,2020-01-25T15:29:00,2020-01-25T15:37:00,6000.98,Business,Amend Assessment,Jaslene Bean,Claims Officer
188,2020-01-25T22:38:00,2020-01-25T22:51:00,6000.98,Business,Finalize Assessment,Alyvia Berger,Claims Officer
188,2020-01-27T11:27:00,2020-01-27T11:27:00,6000.98,Business,Approve Assessment,Morgan Roach,Operations Manager
188,2020-01-27T12:39:00,2020-01-28T00:55:00,6000.98,Business,Prepare Claim Settlement,Rayna Jackson,Operations Manager
188,2020-01-31T13:43:00,2020-01-31T13:44:00,6000.98,Business,Approve Claim Settlement,Jaslene Bean,Product Manager
188,2020-02-02T01:56:00,2020-02-02T01:56:00,6000.98,Business,Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
189,2020-01-25T07:28:00,2020-01-25T07:38:00,23858.56,Property,Register Claim,Aria Bonilla,Claims Administrator
189,2020-01-25T15:05:00,2020-01-25T15:15:00,23858.56,Property,Quick Assessment,Mitchell Mckay,Claims Officer
189,2020-01-25T16:51:00,2020-01-25T16:57:00,23858.56,Property,Finalize Assessment,Karter Chapman,Claims Officer
189,2020-01-26T05:42:00,2020-01-26T05:42:00,23858.56,Property,Approve Assessment,Bailee Barr,Operations Manager
189,2020-01-26T18:21:00,2020-01-27T00:46:00,23858.56,Property,Prepare Claim Settlement,Alyvia Berger,Operations Manager
189,2020-01-30T04:34:00,2020-01-30T04:35:00,23858.56,Property,Approve Claim Settlement,Rachael Tanner,Product Manager
189,2020-01-31T17:29:00,2020-01-31T17:29:00,23858.56,Property,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1892,2020-10-04T03:28:00,2020-10-04T04:15:00,2260.09,Motor,Register Claim,Aria Bonilla,Claims Administrator
1892,2020-10-04T14:24:00,2020-10-04T14:31:00,2260.09,Motor,Analyze Claim,Brynn Warren,Assessor
19,2020-01-02T20:47:00,2020-01-02T21:36:00,16266.17,Health,Register Claim,Mitchell Mckay,Claims Administrator
19,2020-01-03T21:35:00,2020-01-03T21:43:00,16266.17,Health,Analyze Claim,Sonny Todd,Assessor
19,2020-01-03T21:49:00,2020-01-03T21:50:00,16266.17,Health,Assess Claim,Korbin Miranda,Assessor
19,2020-01-03T23:00:00,2020-01-03T23:30:00,16266.17,Health,Finalize Assessment,Alyvia Berger,Claims Officer
19,2020-01-05T03:52:00,2020-01-05T03:52:00,16266.17,Health,Approve Assessment,Roland Salazar,Operations Manager
19,2020-01-05T09:16:00,2020-01-05T17:09:00,16266.17,Health,Prepare Claim Settlement,Karter Chapman,Operations Manager
19,2020-01-07T16:54:00,2020-01-07T16:55:00,16266.17,Health,Approve Claim Settlement,Nathanial Oliver,Product Manager
19,2020-01-08T13:28:00,2020-01-08T13:28:00,16266.17,Health,Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1909,2020-10-07T07:40:00,2020-10-07T07:53:00,9911.96,Motor,Register Claim,Nathanial Oliver,Claims Administrator
1909,2020-10-08T08:13:00,2020-10-08T08:21:00,9911.96,Motor,Analyze Claim,Korbin Miranda,Assessor
1909,2020-10-08T08:25:00,2020-10-08T08:27:00,9911.96,Motor,Assess Claim,Brynn Warren,Assessor
1909,2020-10-14T00:14:00,2020-10-14T00:44:00,9911.96,Motor,Finalize Assessment,Karter Chapman,Claims Officer
1917,2020-10-08T21:07:00,2020-10-08T21:23:00,12737.82,Motor,Register Claim,Emilee Dorsey,Claims Administrator
1917,2020-10-09T15:11:00,2020-10-09T15:17:00,12737.82,Motor,Analyze Claim,Korbin Miranda,Assessor
192,2020-01-25T10:21:00,2020-01-25T11:02:00,5893.8,Property,Register Claim,Matilda Escobar,Claims Administrator
192,2020-01-26T05:01:00,2020-01-26T05:06:00,5893.8,Property,Analyze Claim,Brynn Warren,Assessor
192,2020-01-26T05:11:00,2020-01-26T05:14:00,5893.8,Property,Assess Claim,Sonny Todd,Assessor
192,2020-01-27T07:13:00,2020-01-27T07:41:00,5893.8,Property,Finalize Assessment,Rayna Jackson,Claims Officer
1920,2020-10-09T04:59:00,2020-10-09T05:07:00,1126.54,Property,Register Claim,Mitchell Mckay,Claims Administrator
1920,2020-10-10T05:15:00,2020-10-10T05:21:00,1126.54,Property,Analyze Claim,Sonny Todd,Assessor
1920,2020-10-10T05:28:00,2020-10-10T05:30:00,1126.54,Property,Assess Claim,Sonny Todd,Assessor
1920,2020-10-11T04:00:00,2020-10-11T04:27:00,1126.54,Property,Finalize Assessment,Alyvia Berger,Claims Officer
1929,2020-10-09T23:27:00,2020-10-10T00:20:00,3522.04,Property,Register Claim,Rachael Tanner,Claims Administrator
1929,2020-10-10T16:06:00,2020-10-10T16:14:00,3522.04,Property,Analyze Claim,Brynn Warren,Assessor
193,2020-01-25T10:42:00,2020-01-25T11:01:00,8924.75,Motor,Register Claim,Dallas Melendez,Claims Administrator
193,2020-01-25T17:23:00,2020-01-25T17:31:00,8924.75,Motor,Quick Assessment,Jaylen Gardner,Claims Officer
193,2020-01-26T00:07:00,2020-01-26T00:11:00,8924.75,Motor,Finalize Assessment,Karter Chapman,Claims Officer
193,2020-01-26T01:06:00,2020-01-26T01:19:00,8924.75,Motor,Amend Assessment,Emilee Dorsey,Claims Officer
193,2020-01-31T16:06:00,2020-01-31T16:33:00,8924.75,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
193,2020-02-01T22:53:00,2020-02-01T22:53:00,8924.75,Motor,Approve Assessment,Bailee Barr,Operations Manager
193,2020-02-02T05:34:00,2020-02-02T17:08:00,8924.75,Motor,Prepare Claim Settlement,Karter Chapman,Operations Manager
193,2020-02-06T01:40:00,2020-02-06T01:41:00,8924.75,Motor,Approve Claim Settlement,Aria Bonilla,Product Manager
193,2020-02-07T01:29:00,2020-02-07T01:29:00,8924.75,Motor,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1938,2020-10-11T14:48:00,2020-10-11T15:08:00,20330.54,Health,Register Claim,Matilda Escobar,Claims Administrator
1938,2020-10-12T06:26:00,2020-10-12T06:35:00,20330.54,Health,Analyze Claim,Sonny Todd,Assessor
1941,2020-10-11T18:27:00,2020-10-11T19:02:00,11076.15,Motor,Register Claim,Roland Salazar,Claims Administrator
1941,2020-10-12T18:58:00,2020-10-12T19:02:00,11076.15,Motor,Analyze Claim,Brynn Warren,Assessor
1941,2020-10-12T19:06:00,2020-10-12T19:09:00,11076.15,Motor,Assess Claim,Sonny Todd,Assessor
1941,2020-10-14T14:05:00,2020-10-14T14:18:00,11076.15,Motor,Finalize Assessment,Karter Chapman,Claims Officer
1949,2020-10-13T06:27:00,2020-10-13T07:21:00,10977.27,Health,Register Claim,Morgan Roach,Claims Administrator
1949,2020-10-13T17:03:00,2020-10-13T17:09:00,10977.27,Health,Analyze Claim,Sonny Todd,Assessor
195,2020-01-25T14:50:00,2020-01-25T14:57:00,339.64,Motor,Register Claim,Hugh Collins,Claims Administrator
195,2020-01-25T18:12:00,2020-01-25T18:21:00,339.64,Motor,Quick Assessment,Hugh Collins,Claims Officer
195,2020-01-26T00:25:00,2020-01-26T00:47:00,339.64,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
195,2020-01-26T01:28:00,2020-01-26T01:40:00,339.64,Motor,Amend Assessment,Jaslene Bean,Claims Officer
195,2020-01-31T18:44:00,2020-01-31T19:05:00,339.64,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
195,2020-01-31T20:02:00,2020-01-31T20:09:00,339.64,Motor,Amend Assessment,Dallas Melendez,Claims Officer
195,2020-02-02T20:06:00,2020-02-02T20:19:00,339.64,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
195,2020-02-02T21:06:00,2020-02-02T21:13:00,339.64,Motor,Amend Assessment,Jaylen Gardner,Claims Officer
195,2020-02-04T07:29:00,2020-02-04T07:30:00,339.64,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
195,2020-02-04T08:18:00,2020-02-04T08:28:00,339.64,Motor,Amend Assessment,Hugh Collins,Claims Officer
195,2020-02-05T10:39:00,2020-02-05T11:11:00,339.64,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
197,2020-01-25T23:13:00,2020-01-25T23:47:00,6007.37,Motor,Register Claim,Lexi Larsen,Claims Administrator
197,2020-01-26T18:41:00,2020-01-26T18:45:00,6007.37,Motor,Analyze Claim,Korbin Miranda,Assessor
197,2020-01-26T18:50:00,2020-01-26T18:52:00,6007.37,Motor,Assess Claim,Korbin Miranda,Assessor
197,2020-01-31T07:47:00,2020-01-31T08:19:00,6007.37,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
197,2020-01-31T19:42:00,2020-01-31T19:42:00,6007.37,Motor,Approve Assessment,Hugh Collins,Operations Manager
197,2020-01-31T22:38:00,2020-02-01T12:13:00,6007.37,Motor,Prepare Claim Settlement,Rayna Jackson,Operations Manager
197,2020-02-05T05:35:00,2020-02-05T05:36:00,6007.37,Motor,Approve Claim Settlement,Nathanial Oliver,Product Manager
197,2020-02-06T00:24:00,2020-02-06T00:24:00,6007.37,Motor,Execute Claim Settlement,Mariam Tate,Claims Administrator
199,2020-01-26T05:48:00,2020-01-26T06:37:00,1629.09,Property,Register Claim,Dallas Melendez,Claims Administrator
199,2020-01-26T10:00:00,2020-01-26T10:10:00,1629.09,Property,Quick Assessment,Mitchell Mckay,Claims Officer
199,2020-01-27T06:07:00,2020-01-27T06:18:00,1629.09,Property,Finalize Assessment,Rayna Jackson,Claims Officer
199,2020-01-28T22:21:00,2020-01-28T22:21:00,1629.09,Property,Approve Assessment,Lexi Larsen,Operations Manager
199,2020-01-29T02:13:00,2020-01-29T15:58:00,1629.09,Property,Prepare Claim Settlement,Rayna Jackson,Operations Manager
199,2020-02-04T15:10:00,2020-02-04T15:11:00,1629.09,Property,Approve Claim Settlement,Morgan Roach,Product Manager
199,2020-02-05T12:11:00,2020-02-05T12:11:00,1629.09,Property,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
2,2020-01-01T00:16:00,2020-01-01T00:29:00,8651.77,Property,Register Claim,Nathanial Oliver,Claims Administrator
2,2020-01-01T08:16:00,2020-01-01T08:26:00,8651.77,Property,Quick Assessment,Bailee Barr,Claims Officer
2,2020-01-01T09:34:00,2020-01-01T09:38:00,8651.77,Property,Finalize Assessment,Karter Chapman,Claims Officer
2,2020-01-01T10:16:00,2020-01-01T10:21:00,8651.77,Property,Amend Assessment,Jaylen Gardner,Claims Officer
2,2020-01-01T11:15:00,2020-01-01T11:48:00,8651.77,Property,Finalize Assessment,Rayna Jackson,Claims Officer
2,2020-01-01T12:33:00,2020-01-01T12:39:00,8651.77,Property,Amend Assessment,Roland Salazar,Claims Officer
2,2020-01-01T13:28:00,2020-01-01T13:38:00,8651.77,Property,Finalize Assessment,Karter Chapman,Claims Officer
2,2020-01-01T23:44:00,2020-01-01T23:44:00,8651.77,Property,Approve Assessment,Hugh Collins,Operations Manager
2,2020-01-02T02:15:00,2020-01-02T15:07:00,8651.77,Property,Prepare Claim Settlement,Rayna Jackson,Operations Manager
2,2020-01-04T23:01:00,2020-01-04T23:02:00,8651.77,Property,Approve Claim Settlement,Rachael Tanner,Product Manager
2,2020-01-05T14:50:00,2020-01-05T14:50:00,8651.77,Property,Execute Claim Settlement,Kamila Leblanc,Claims Administrator
20,2020-01-02T21:13:00,2020-01-02T21:30:00,362.67,Motor,Register Claim,Dallas Melendez,Claims Administrator
20,2020-01-03T14:14:00,2020-01-03T14:19:00,362.67,Motor,Analyze Claim,Sonny Todd,Assessor
20,2020-01-03T14:22:00,2020-01-03T14:25:00,362.67,Motor,Assess Claim,Sonny Todd,Assessor
20,2020-01-03T18:36:00,2020-01-03T19:09:00,362.67,Motor,Finalize Assessment,Karter Chapman,Claims Officer
20,2020-01-03T20:08:00,2020-01-03T20:21:00,362.67,Motor,Amend Assessment,Jaylen Gardner,Claims Officer
20,2020-01-03T21:21:00,2020-01-03T21:50:00,362.67,Motor,Finalize Assessment,Karter Chapman,Claims Officer
20,2020-01-03T22:45:00,2020-01-03T22:56:00,362.67,Motor,Amend Assessment,Dallas Melendez,Claims Officer
20,2020-01-03T23:59:00,2020-01-04T00:24:00,362.67,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
20,2020-01-04T01:08:00,2020-01-04T01:23:00,362.67,Motor,Amend Assessment,Roland Salazar,Claims Officer
20,2020-01-04T02:27:00,2020-01-04T02:42:00,362.67,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
20,2020-01-04T18:55:00,2020-01-04T19:20:00,362.67,Motor,Request Customer Info,Korbin Miranda,Claims Officer
20,2020-01-05T08:44:00,2020-01-05T09:03:00,362.67,Motor,Finalize Assessment,Karter Chapman,Claims Officer
20,2020-01-05T09:56:00,2020-01-05T10:01:00,362.67,Motor,Amend Assessment,Rachael Tanner,Claims Officer
20,2020-01-06T02:06:00,2020-01-06T02:29:00,362.67,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
20,2020-01-07T03:23:00,2020-01-07T03:23:00,362.67,Motor,Approve Assessment,Hugh Collins,Operations Manager
20,2020-01-07T13:24:00,2020-01-08T01:24:00,362.67,Motor,Prepare Claim Settlement,Rayna Jackson,Operations Manager
20,2020-01-10T18:56:00,2020-01-10T18:57:00,362.67,Motor,Approve Claim Settlement,Mitchell Mckay,Product Manager
20,2020-01-14T02:49:00,2020-01-14T02:49:00,362.67,Motor,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
200,2020-01-26T07:23:00,2020-01-26T07:37:00,4811.45,Motor,Register Claim,Lexi Larsen,Claims Administrator
200,2020-01-26T20:04:00,2020-01-26T20:12:00,4811.45,Motor,Analyze Claim,Sonny Todd,Assessor
200,2020-01-26T20:16:00,2020-01-26T20:18:00,4811.45,Motor,Assess Claim,Korbin Miranda,Assessor
200,2020-01-30T04:06:00,2020-01-30T04:37:00,4811.45,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
200,2020-01-30T05:30:00,2020-01-30T05:35:00,4811.45,Motor,Amend Assessment,Jaslene Bean,Claims Officer
200,2020-01-31T04:33:00,2020-01-31T05:01:00,4811.45,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
200,2020-01-31T18:58:00,2020-01-31T18:58:00,4811.45,Motor,Approve Assessment,Roland Salazar,Operations Manager
200,2020-01-31T20:46:00,2020-02-01T02:37:00,4811.45,Motor,Prepare Claim Settlement,Alyvia Berger,Operations Manager
200,2020-02-03T23:17:00,2020-02-03T23:18:00,4811.45,Motor,Approve Claim Settlement,Matilda Escobar,Product Manager
200,2020-02-05T12:11:00,2020-02-05T12:11:00,4811.45,Motor,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
204,2020-01-26T19:21:00,2020-01-26T20:07:00,1223.61,Health,Register Claim,Nathanial Oliver,Claims Administrator
204,2020-01-27T13:45:00,2020-01-27T13:51:00,1223.61,Health,Analyze Claim,Korbin Miranda,Assessor
204,2020-01-27T13:55:00,2020-01-27T13:57:00,1223.61,Health,Assess Claim,Brynn Warren,Assessor
204,2020-01-28T15:45:00,2020-01-28T16:01:00,1223.61,Health,Finalize Assessment,Alyvia Berger,Claims Officer
204,2020-01-28T16:53:00,2020-01-28T17:00:00,1223.61,Health,Amend Assessment,Matilda Escobar,Claims Officer
204,2020-01-28T20:28:00,2020-01-28T20:56:00,1223.61,Health,Finalize Assessment,Karter Chapman,Claims Officer
204,2020-01-30T10:17:00,2020-01-30T10:17:00,1223.61,Health,Approve Assessment,Mitchell Mckay,Operations Manager
204,2020-01-30T21:00:00,2020-01-31T02:19:00,1223.61,Health,Prepare Claim Settlement,Rayna Jackson,Operations Manager
204,2020-02-03T06:05:00,2020-02-03T06:06:00,1223.61,Health,Approve Claim Settlement,Rachael Tanner,Product Manager
204,2020-02-03T13:17:00,2020-02-03T22:12:00,1223.61,Health,Amend Claim Settlement,Alyvia Berger,Product Manager
204,2020-02-04T05:36:00,2020-02-04T05:37:00,1223.61,Health,Approve Claim Settlement,Hugh Collins,Product Manager
204,2020-02-04T17:43:00,2020-02-05T02:40:00,1223.61,Health,Amend Claim Settlement,Rayna Jackson,Product Manager
204,2020-02-05T10:18:00,2020-02-05T10:19:00,1223.61,Health,Approve Claim Settlement,Bailee Barr,Product Manager
204,2020-02-06T01:23:00,2020-02-06T01:23:00,1223.61,Health,Execute Claim Settlement,Mariam Tate,Claims Administrator
205,2020-01-26T22:40:00,2020-01-26T22:48:00,679.57,Motor,Register Claim,Morgan Roach,Claims Administrator
205,2020-01-27T04:47:00,2020-01-27T04:58:00,679.57,Motor,Quick Assessment,Hugh Collins,Claims Officer
205,2020-01-30T09:52:00,2020-01-30T10:16:00,679.57,Motor,Finalize Assessment,Karter Chapman,Claims Officer
205,2020-01-30T11:03:00,2020-01-30T11:17:00,679.57,Motor,Amend Assessment,Aria Bonilla,Claims Officer
205,2020-02-03T12:20:00,2020-02-03T12:50:00,679.57,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
206,2020-01-27T01:02:00,2020-01-27T01:12:00,5307.38,Motor,Register Claim,Mitchell Mckay,Claims Administrator
206,2020-01-27T13:30:00,2020-01-27T13:37:00,5307.38,Motor,Analyze Claim,Korbin Miranda,Assessor
206,2020-01-27T13:40:00,2020-01-27T13:43:00,5307.38,Motor,Assess Claim,Sonny Todd,Assessor
206,2020-01-31T09:43:00,2020-01-31T10:03:00,5307.38,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
206,2020-01-31T10:55:00,2020-01-31T11:01:00,5307.38,Motor,Amend Assessment,Lexi Larsen,Claims Officer
206,2020-01-31T20:33:00,2020-01-31T21:03:00,5307.38,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
206,2020-02-02T06:53:00,2020-02-02T06:53:00,5307.38,Motor,Approve Assessment,Roland Salazar,Operations Manager
206,2020-02-03T20:29:00,2020-02-04T07:29:00,5307.38,Motor,Prepare Claim Settlement,Rayna Jackson,Operations Manager
206,2020-02-08T15:09:00,2020-02-08T15:10:00,5307.38,Motor,Approve Claim Settlement,Hugh Collins,Product Manager
206,2020-02-09T11:53:00,2020-02-09T11:53:00,5307.38,Motor,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
207,2020-01-27T02:05:00,2020-01-27T02:57:00,7609.32,Property,Register Claim,Roland Salazar,Claims Administrator
207,2020-01-27T19:53:00,2020-01-27T19:58:00,7609.32,Property,Analyze Claim,Sonny Todd,Assessor
207,2020-01-27T20:02:00,2020-01-27T20:04:00,7609.32,Property,Assess Claim,Korbin Miranda,Assessor
207,2020-01-31T09:00:00,2020-01-31T09:34:00,7609.32,Property,Finalize Assessment,Rayna Jackson,Claims Officer
207,2020-02-01T19:50:00,2020-02-01T19:50:00,7609.32,Property,Approve Assessment,Hugh Collins,Operations Manager
207,2020-02-02T12:57:00,2020-02-02T19:54:00,7609.32,Property,Prepare Claim Settlement,Rayna Jackson,Operations Manager
207,2020-02-07T09:12:00,2020-02-07T09:13:00,7609.32,Property,Approve Claim Settlement,Emilee Dorsey,Product Manager
207,2020-02-08T20:37:00,2020-02-08T20:37:00,7609.32,Property,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
209,2020-01-27T07:52:00,2020-01-27T08:00:00,860.15,Motor,Register Claim,Aria Bonilla,Claims Administrator
209,2020-01-27T11:47:00,2020-01-27T11:57:00,860.15,Motor,Quick Assessment,Dallas Melendez,Claims Officer
209,2020-01-29T18:52:00,2020-01-29T19:14:00,860.15,Motor,Finalize Assessment,Karter Chapman,Claims Officer
21,2020-01-02T21:17:00,2020-01-02T22:13:00,11080.33,Motor,Register Claim,Emilee Dorsey,Claims Administrator
21,2020-01-03T21:03:00,2020-01-03T21:11:00,11080.33,Motor,Analyze Claim,Sonny Todd,Assessor
21,2020-01-03T21:18:00,2020-01-03T21:19:00,11080.33,Motor,Assess Claim,Sonny Todd,Assessor
21,2020-01-03T22:36:00,2020-01-03T23:00:00,11080.33,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
21,2020-01-03T23:53:00,2020-01-04T00:01:00,11080.33,Motor,Amend Assessment,Dallas Melendez,Claims Officer
21,2020-01-04T01:35:00,2020-01-04T02:02:00,11080.33,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
21,2020-01-04T02:49:00,2020-01-04T03:03:00,11080.33,Motor,Amend Assessment,Hugh Collins,Claims Officer
21,2020-01-04T04:31:00,2020-01-04T04:51:00,11080.33,Motor,Finalize Assessment,Karter Chapman,Claims Officer
21,2020-01-04T05:35:00,2020-01-04T05:47:00,11080.33,Motor,Amend Assessment,Rachael Tanner,Claims Officer
21,2020-01-04T10:51:00,2020-01-04T11:12:00,11080.33,Motor,Finalize Assessment,Karter Chapman,Claims Officer
21,2020-01-04T12:03:00,2020-01-04T12:10:00,11080.33,Motor,Amend Assessment,Roland Salazar,Claims Officer
21,2020-01-04T13:08:00,2020-01-04T13:30:00,11080.33,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
21,2020-01-04T14:18:00,2020-01-04T14:28:00,11080.33,Motor,Amend Assessment,Rachael Tanner,Claims Officer
21,2020-01-04T17:18:00,2020-01-04T17:48:00,11080.33,Motor,Finalize Assessment,Karter Chapman,Claims Officer
21,2020-01-06T07:21:00,2020-01-06T07:21:00,11080.33,Motor,Approve Assessment,Nathanial Oliver,Operations Manager
21,2020-01-06T10:44:00,2020-01-06T15:35:00,11080.33,Motor,Prepare Claim Settlement,Rayna Jackson,Operations Manager
21,2020-01-09T13:43:00,2020-01-09T13:44:00,11080.33,Motor,Approve Claim Settlement,Dallas Melendez,Product Manager
21,2020-01-16T06:33:00,2020-01-16T06:33:00,11080.33,Motor,Execute Claim Settlement,Mariam Tate,Claims Administrator
210,2020-01-27T11:34:00,2020-01-27T11:57:00,383.68,Property,Register Claim,Rachael Tanner,Claims Administrator
210,2020-01-28T12:12:00,2020-01-28T12:16:00,383.68,Property,Analyze Claim,Korbin Miranda,Assessor
210,2020-01-28T12:21:00,2020-01-28T12:22:00,383.68,Property,Assess Claim,Brynn Warren,Assessor
210,2020-01-31T10:03:00,2020-01-31T10:42:00,383.68,Property,Finalize Assessment,Alyvia Berger,Claims Officer
210,2020-02-03T08:23:00,2020-02-03T08:23:00,383.68,Property,Approve Assessment,Lexi Larsen,Operations Manager
210,2020-02-03T21:53:00,2020-02-04T08:46:00,383.68,Property,Prepare Claim Settlement,Karter Chapman,Operations Manager
210,2020-02-09T19:45:00,2020-02-09T19:46:00,383.68,Property,Approve Claim Settlement,Rachael Tanner,Product Manager
210,2020-02-10T07:45:00,2020-02-10T07:45:00,383.68,Property,Execute Claim Settlement,Arturo Horton,Claims Administrator
211,2020-01-27T12:59:00,2020-01-27T13:42:00,4147.21,Motor,Register Claim,Emilee Dorsey,Claims Administrator
211,2020-01-28T05:38:00,2020-01-28T05:42:00,4147.21,Motor,Analyze Claim,Korbin Miranda,Assessor
211,2020-01-28T05:48:00,2020-01-28T05:49:00,4147.21,Motor,Assess Claim,Korbin Miranda,Assessor
211,2020-01-31T12:22:00,2020-01-31T12:57:00,4147.21,Motor,Finalize Assessment,Karter Chapman,Claims Officer
216,2020-01-28T00:18:00,2020-01-28T00:52:00,10.59,Property,Register Claim,Bailee Barr,Claims Administrator
216,2020-01-28T02:59:00,2020-01-28T03:10:00,10.59,Property,Quick Assessment,Bailee Barr,Claims Officer
216,2020-02-02T04:14:00,2020-02-02T04:38:00,10.59,Property,Finalize Assessment,Karter Chapman,Claims Officer
216,2020-02-02T05:30:00,2020-02-02T05:43:00,10.59,Property,Amend Assessment,Morgan Roach,Claims Officer
216,2020-02-09T11:36:00,2020-02-09T12:13:00,10.59,Property,Finalize Assessment,Karter Chapman,Claims Officer
217,2020-01-28T06:55:00,2020-01-28T07:07:00,592.22,Motor,Register Claim,Lexi Larsen,Claims Administrator
217,2020-01-28T08:00:00,2020-01-28T08:12:00,592.22,Motor,Quick Assessment,Bailee Barr,Claims Officer
217,2020-01-31T05:50:00,2020-01-31T06:09:00,592.22,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
217,2020-01-31T07:04:00,2020-01-31T07:13:00,592.22,Motor,Amend Assessment,Hugh Collins,Claims Officer
217,2020-01-31T15:14:00,2020-01-31T15:36:00,592.22,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
217,2020-02-01T06:54:00,2020-02-01T06:54:00,592.22,Motor,Approve Assessment,Jaslene Bean,Operations Manager
217,2020-02-01T17:14:00,2020-02-02T04:14:00,592.22,Motor,Prepare Claim Settlement,Karter Chapman,Operations Manager
217,2020-02-05T15:59:00,2020-02-05T16:00:00,592.22,Motor,Approve Claim Settlement,Roland Salazar,Product Manager
217,2020-02-06T05:59:00,2020-02-06T05:59:00,592.22,Motor,Execute Claim Settlement,Mariam Tate,Claims Administrator
22,2020-01-02T22:38:00,2020-01-02T23:05:00,6338.1,Motor,Register Claim,Rachael Tanner,Claims Administrator
22,2020-01-03T17:59:00,2020-01-03T18:04:00,6338.1,Motor,Analyze Claim,Korbin Miranda,Assessor
22,2020-01-04T05:32:00,2020-01-04T06:04:00,6338.1,Motor,Amend Claim,Aria Bonilla,Assessor
22,2020-01-04T18:11:00,2020-01-04T18:16:00,6338.1,Motor,Analyze Claim,Korbin Miranda,Assessor
22,2020-01-04T18:21:00,2020-01-04T18:23:00,6338.1,Motor,Assess Claim,Brynn Warren,Assessor
22,2020-01-05T05:41:00,2020-01-05T05:57:00,6338.1,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
22,2020-01-05T06:38:00,2020-01-05T06:48:00,6338.1,Motor,Amend Assessment,Emilee Dorsey,Claims Officer
22,2020-01-06T15:18:00,2020-01-06T15:26:00,6338.1,Motor,Finalize Assessment,Karter Chapman,Claims Officer
22,2020-01-07T10:38:00,2020-01-07T10:38:00,6338.1,Motor,Approve Assessment,Mitchell Mckay,Operations Manager
